RPM,Throttle,Torque (Nm),Power (kW),Horsepower
4100,0.7,127.08594948563542,54.5644789880693,73.1721590291931
4100,0.8,147.2812241326742,63.2353402720792,84.79997354442698
4100,0.9,167.47649877971293,71.9062015560891,96.42778805966086
4100,1.0,187.67177342675166,80.57706284009899,108.05560257489472
4200,0.1,5.537305265853979,2.435434056144731,3.2659703046060495
4200,0.2,25.799625866570118,11.347268112289463,15.216934574613735
4200,0.3,46.061946467286255,20.259102168434193,27.16789884462142
4200,0.4,66.32426706800238,29.170936224578927,39.11886311462911
4200,0.5,86.58658766871852,38.08277028072366,51.06982738463679
4200,0.6,106.84890826943466,46.99460433686839,63.020791654644476
4200,0.7,127.11122887015078,55.90643839301312,74.97175592465216
4200,0.8,147.37354947086695,64.81827244915786,86.92272019465986
4200,0.9,167.63587007158307,73.73010650530259,98.87368446466753
4200,1.0,187.89819067229922,82.64194056144733,110.82464873467522
4300,0.1,5.139552204670778,2.3143143876806747,3.103546181682546
4300,0.2,25.457711332015617,11.46347877536135,15.372775614002078
4300,0.3,45.77587045936046,20.612643163042026,27.64200504632161
4300,0.4,66.09402958670529,29.7618075507227,39.91123447864114
4300,0.5,86.41218871405013,38.91097193840337,52.18046391096067
4300,0.6,106.73034784139497,48.06013632608405,64.4496933432802
4300,0.7,127.0485069687398,57.209300713764726,76.71892277559974
4300,0.8,147.36666609608466,66.3584651014454,88.98815220791927
4300,0.9,167.68482522342953,75.5076294891261,101.25738164023883
4300,1.0,188.00298435077434,84.65679387680676,113.52661107255834
4400,0.1,4.720968686780706,2.1752662131519322,2.917079540233247
4400,0.2,25.083685180632884,11.557732426303863,15.499171820174148
4400,0.3,45.44640167448505,20.940198639455787,28.08126410011504
4400,0.4,65.80911816833725,30.322664852607726,40.66335638005595
4400,0.5,86.17183466218941,39.70513106575965,53.24544865999685
4400,0.6,106.53455115604159,49.08759727891158,65.82754093993775
4400,0.7,126.89726764989375,58.4700634920635,78.40963321987864
4400,0.8,147.25998414374595,67.85252970521545,90.99172549981957
4400,0.9,167.6227006375981,77.23499591836736,103.57381777976043
4400,1.0,187.98541713145028,86.61746213151929,116.15591005970134
4500,0.1,4.293031728861177,2.0230435411527243,2.7129456096992413
4500,0.2,24.700501445776755,11.639837082305448,15.60927595856973
4500,0.3,45.10797116269234,21.256630623458175,28.50560630744022
4500,0.4,65.51544087960791,30.873424164610892,41.4019366563107
4500,0.5,85.92291059652351,40.49021770576363,54.29826700518121
4500,0.6,106.33038031343906,50.10701124691634,67.19459735405168
4500,0.7,126.73785003035461,59.72380478806905,80.09092770292214
4500,0.8,147.14531974727024,69.3405983292218,92.98725805179268
4500,0.9,167.5527894641858,78.95739187037451,105.88358840066314
4500,1.0,187.96025918110143,88.57418541152727,118.77991874953368
4600,0.1,3.8441657835577487,1.8517764576702953,2.483272707080991
4600,0.2,24.28500903273834,11.698352915340589,15.687746969747336
4600,0.3,44.72585228191893,21.54492937301088,28.89222123241368
4600,0.4,65.16669553109952,31.391505830681176,42.09669549508003
4600,0.5,85.6075387802801,41.238082288351464,55.30116975774636
4600,0.6,106.0483820294607,51.084658746021766,68.50564402041272
4600,0.7,126.48922527864126,60.93123520369203,81.71011828307903
4600,0.8,146.9300685278219,70.77781166136236,94.9145925457454
4600,0.9,167.37091177700245,80.62438811903262,108.11906680841172
4600,1.0,187.81175502618305,90.47096457670293,121.32354107107808
4700,0.1,3.385897886182107,1.6664808682554706,2.234787271363109
4700,0.2,23.860262012141018,11.74361173651094,15.748440038233793
4700,0.3,44.33462613809992,21.820742604766405,29.26209280510447
4700,0.4,64.80899026405883,31.897873473021882,42.775745571975165
4700,0.5,85.28335439001775,41.97500434127736,56.28939833884586
4700,0.6,105.75771851597663,52.052135209532814,69.80305110571652
4700,0.7,126.23208264193553,62.12926607778829,83.31670387258721
4700,0.8,146.70644676789448,72.20639694604377,96.8303566394579
4700,0.9,167.1808108938534,82.28352781429925,110.34400940632861
4700,1.0,187.6551750198123,92.36065868255471,123.85766217319929
4800,0.1,2.9182290146845844,1.4668618934441073,1.9670938627385106
4800,0.2,23.42626233988544,11.775323786888213,15.790966590972525
4800,0.3,43.934295665086275,22.083785680332312,29.61483931920653
4800,0.4,64.44232899028715,32.39224757377643,43.43871204744056
4800,0.5,84.950362315488,42.70070946722052,57.262584775674554
4800,0.6,105.45839564068882,53.009171360664624,71.08645750390856
4800,0.7,125.96642896588968,63.31763325410872,84.91033023214257
4800,0.8,146.47446229109056,73.62609514755285,98.7342029603766
4800,0.9,166.98249561629137,83.93455704099692,112.55807568861059
4800,1.0,187.49052894149224,94.24301893444104,126.38194841684464
4900,0.1,2.441160155689076,1.2526246991869896,1.6797971023025204
4900,0.2,22.983011989219413,11.793199398373982,15.814938176711792
4900,0.3,43.524863822749744,22.33377409756097,29.950079251121053
4900,0.4,64.06671565628008,32.87434879674796,44.085220325530315
4900,0.5,84.60856748981044,43.414923495934964,58.2203613999396
4900,0.6,105.15041932334074,53.95549819512195,72.35550247434885
4900,0.7,125.69227115687107,64.49607289430892,86.49064354875811
4900,0.8,146.23412299040143,75.03664759349593,100.62578462316739
4900,0.9,166.77597482393176,85.57722229268292,114.76092569757665
4900,1.0,187.31782665746212,96.11779699186994,128.89606677198597
5000,0.1,1.9546923045895355,1.0234744973544978,1.3725016727296468
5000,0.2,22.530512950930827,11.796948994708996,15.819966467358181
5000,0.3,43.10633359727211,22.570423492063487,30.267431261986705
5000,0.4,63.68215424361341,33.343897989418,44.71489605661525
5000,0.5,84.25797488995468,44.11737248677248,59.16236085124377
5000,0.6,104.83379553629598,54.89084698412697,73.60982564587229
5000,0.7,125.40961618263725,65.66432148148147,88.05729044050082
5000,0.8,145.98543682897858,76.437795978836,102.50475523512938
5000,0.9,166.56125747531985,87.21127047619048,116.95222002975791
5000,1.0,187.13707812166112,97.98474497354496,131.3996848243864
5100,0.1,1.4705322252657744,0.7853682500795414,1.0531959904513093
5100,0.2,22.092178752779315,11.798786500159082,15.822430602332146
5100,0.3,42.71382528029285,22.812204750238624,30.591665214212984
5100,0.4,63.3354718078064,33.82562300031816,45.36089982609382
5100,0.5,83.95711833531996,44.83904125039771,60.13013443797467
5100,0.6,104.57876486283348,55.85245950047725,74.8993690498555
5100,0.7,125.20041139034701,66.86587775055679,89.66860366173633
5100,0.8,145.82205791786055,77.87929600063633,104.43783827361717
5100,0.9,166.4437044453741,88.89271425071587,119.20707288549801
5100,1.0,187.06535097288767,99.90613250079542,133.97630749737888
5200,0.1,0.9770274291831704,0.5320331802721122,0.7134681242753281
5200,0.2,21.644704417695632,11.786466360544225,15.805909025806924
5200,0.3,42.31238140620809,23.040899540816334,30.898349927338515
5200,0.4,62.98005839472056,34.29533272108844,45.99079082887011
5200,0.5,83.64773538323301,45.54976590136056,61.083231730401714
5200,0.6,104.31541237174547,56.80419908163267,76.1756726319333
5200,0.7,124.98308936025792,68.05863226190479,91.26811353346491
5200,0.8,145.6507663487704,79.3130654421769,106.3605544349965
5200,0.9,166.31844333728284,90.56749862244901,121.4529953365281
5200,1.0,186.9861203257953,101.8219318027211,136.54543623805966
5300,0.1,0.47417928936066644,0.2631764770427154,0.3529254083984382
5300,0.2,21.188092691717667,11.759702954085434,15.770018712733583
5300,0.3,41.902006094074665,23.256229431128148,31.18711201706872
5300,0.4,62.61591949643167,34.75275590817087,46.60420532140387
5300,0.5,83.32983289878868,46.2492823852136,62.02129862573903
5300,0.6,104.04374630114566,57.745808862256304,77.43839193007416
5300,0.7,124.75765970350267,69.24233533929902,92.8554852344093
5300,0.8,145.47157310585968,80.73886181634174,108.27257853874445
5300,0.9,166.1854865082167,92.23538829338449,123.68967184307964
5300,1.0,186.8993999105737,103.7319147704272,139.10676514741476
5400,0.1,0.0,0.0,0.0
5400,0.2,20.722346345511575,11.71821078795644,15.714376810991606
5400,0.3,41.48270349989179,23.457916181934657,31.457578358501614
5400,0.4,62.243060654272035,35.19762157591289,47.200779906011654
5400,0.5,83.00341780865224,46.937326969891096,62.943981453521644
5400,0.6,103.76377496303246,58.677032363869316,78.68718300103167
5400,0.7,124.5241321174127,70.41673775784756,94.43038454854171
5400,0.8,145.28448927179295,82.15644315182578,110.17358609605172
5400,0.9,166.04484642617317,93.89614854580398,125.91678764356172
5400,1.0,186.80520358055335,105.6358539397822,141.65998919107173
5500,0.1,0.0,0.0,0.0
5500,0.2,20.247468174648247,11.66170449973248,15.63860064333174
5500,0.3,41.054477817015844,23.64568174959872,31.709376089042134
5500,0.4,61.86148745938345,35.629658999464965,47.78015153475253
5500,0.5,82.66849710175103,47.613636249331186,63.8509269804629
5500,0.6,103.47550674411863,59.597613499197436,79.92170242617331
5500,0.7,124.28251638648621,71.58159074906368,95.9924778718837
5500,0.8,145.08952602885384,83.56556799892992,112.0632533175941
5500,0.9,165.89653567122144,95.54954524879618,128.1340287633045
5500,1.0,186.70354531358902,107.53352249866239,144.20480420901487
5600,0.1,0.0,0.0,0.0
5600,0.2,19.76346099988399,11.589898858858865,15.5423077093454
